room,time,outcome,sale
4,19,40,26.0
4,19,41,26.0
4,19,42,26.0
4,19,43,26.0
4,19,44,26.0
4,19,45,26.0
4,19,46,26.0
4,19,47,26.0
4,19,48,26.0
4,19,49,26.0
4,19,50,26.0
4,19,51,26.0
4,19,52,26.0
4,19,53,26.0
4,19,54,26.0
4,19,55,26.0
4,19,56,26.0
4,19,57,26.0
4,19,58,26.0
4,19,59,26.0
4,19,60,26.0
4,19,61,26.0
4,19,62,26.0
4,19,63,26.0
4,19,64,26.0
4,19,65,26.0
4,19,66,26.0
4,19,67,26.0
4,19,68,26.0
4,19,69,26.0
4,19,70,26.0
4,19,71,26.0
4,19,72,26.0
4,19,73,26.0
4,19,74,-0.0
4,19,75,-0.0
4,19,76,-0.0
4,2,1,-0.0
4,2,2,-0.0
4,2,3,-0.0
4,2,4,-0.0
4,2,5,-0.0
4,2,6,-0.0
4,2,7,-0.0
4,2,8,-0.0
4,2,9,-0.0
4,2,10,-0.0
4,2,11,-0.0
4,2,12,-0.0
4,2,13,-0.0
4,2,14,-0.0
4,2,15,14.0
4,2,16,15.0
4,2,17,16.0
4,2,18,17.0
4,2,19,18.0
4,2,20,19.0
4,2,21,20.0
4,2,22,21.0
4,2,23,22.0
4,2,24,23.0
4,2,25,24.0
4,2,26,25.0
4,2,27,26.0
4,2,28,27.0
4,2,29,28.0
4,2,30,29.0
4,2,31,30.0
4,2,32,31.0
4,2,33,32.0
4,2,34,33.0
4,2,35,34.0
4,2,36,35.0
4,2,37,36.0
4,2,38,37.0
4,2,39,38.0
4,2,40,39.0
4,2,41,40.0
4,2,42,41.0
4,2,43,42.0
4,2,44,43.0
4,2,45,44.0
4,2,46,45.0
4,2,47,46.0
4,2,48,47.0
4,2,49,48.0
4,2,50,49.0
4,2,51,50.0
4,2,52,51.0
4,2,53,52.0
4,2,54,53.0
4,2,55,54.0
4,2,56,55.0
4,2,57,56.0
4,2,58,57.0
4,2,59,58.0
4,2,60,59.0
4,2,61,60.0
4,2,62,61.0
4,2,63,62.0
4,2,64,63.0
4,2,65,64.0
4,2,66,65.0
4,2,67,66.0
4,2,68,67.0
4,2,69,68.0
4,2,70,69.0
4,2,71,70.0
4,2,72,71.0
4,2,73,72.0
4,2,74,-0.0
4,2,75,-0.0
4,2,76,-0.0
4,20,1,-0.0
4,20,2,-0.0
4,20,3,-0.0
4,20,4,-0.0
4,20,5,-0.0
4,20,6,-0.0
4,20,7,-0.0
4,20,8,-0.0
4,20,9,-0.0
4,20,10,-0.0
4,20,11,-0.0
4,20,12,-0.0
4,20,13,-0.0
4,20,14,-0.0
4,20,15,-0.0
4,20,16,-0.0
4,20,17,-0.0
4,20,18,-0.0
4,20,19,-0.0
4,20,20,-0.0
4,20,21,-0.0
4,20,22,-0.0
4,20,23,22.0
4,20,24,23.0
4,20,25,24.0
4,20,26,25.0
4,20,27,26.0
4,20,28,26.0
4,20,29,26.0
4,20,30,26.0
4,20,31,26.0
4,20,32,26.0
4,20,33,26.0
4,20,34,26.0
4,20,35,26.0
4,20,36,26.0
4,20,37,26.0
4,20,38,26.0
4,20,39,26.0
4,20,40,26.0
4,20,41,26.0
4,20,42,26.0
4,20,43,26.0
4,20,44,26.0
4,20,45,26.0
4,20,46,26.0
4,20,47,26.0
4,20,48,26.0
4,20,49,26.0
4,20,50,26.0
4,20,51,26.0
4,20,52,26.0
4,20,53,26.0
4,20,54,26.0
4,20,55,26.0
4,20,56,26.0
4,20,57,26.0
4,20,58,26.0
4,20,59,26.0
4,20,60,26.0
4,20,61,26.0
4,20,62,26.0
4,20,63,26.0
4,20,64,26.0
4,20,65,26.0
4,20,66,26.0
4,20,67,26.0
4,20,68,26.0
4,20,69,26.0
4,20,70,26.0
4,20,71,26.0
4,20,72,26.0
4,20,73,26.0
4,20,74,26.0
4,20,75,26.0
4,20,76,26.0
4,21,1,-0.0
4,21,2,-0.0
4,21,3,-0.0
4,21,4,-0.0
4,21,5,-0.0
4,21,6,-0.0
4,21,7,-0.0
4,21,8,-0.0
4,21,9,-0.0
4,21,10,-0.0
4,21,11,-0.0
4,21,12,-0.0
4,21,13,-0.0
4,21,14,-0.0
4,21,15,-0.0
4,21,16,-0.0
4,21,17,-0.0
4,21,18,-0.0
4,21,19,-0.0
4,21,20,-0.0
4,21,21,-0.0
4,21,22,-0.0
4,21,23,22.0
4,21,24,23.0
4,21,25,24.0
4,21,26,25.0
4,21,27,26.0
4,21,28,27.0
4,21,29,28.0
4,21,30,29.0
4,21,31,30.0
4,21,32,31.0
4,21,33,32.0
4,21,34,33.0
4,21,35,34.0
4,21,36,35.0
4,21,37,36.0
4,21,38,37.0
4,21,39,38.0
4,21,40,38.0
4,21,41,38.0
4,21,42,38.0
4,21,43,38.0
4,21,44,38.0
4,21,45,38.0
4,21,46,38.0
4,21,47,38.0
4,21,48,38.0
4,21,49,38.0
4,21,50,38.0
4,21,51,38.0
4,21,52,38.0
4,21,53,38.0
4,21,54,38.0
4,21,55,38.0
4,21,56,38.0
4,21,57,38.0
4,21,58,38.0
4,21,59,38.0
4,21,60,38.0
4,21,61,38.0
4,21,62,38.0
4,21,63,38.0
4,21,64,38.0
4,21,65,38.0
4,21,66,38.0
4,21,67,38.0
4,21,68,38.0
4,21,69,38.0
4,21,70,38.0
4,21,71,38.0
4,21,72,38.0
4,21,73,38.0
4,21,74,38.0
4,21,75,38.0
4,21,76,38.0
4,22,1,-0.0
4,22,2,-0.0
4,22,3,-0.0
4,22,4,-0.0
4,22,5,-0.0
4,22,6,-0.0
4,22,7,-0.0
4,22,8,-0.0
4,22,9,-0.0
4,22,10,-0.0
4,22,11,-0.0
4,22,12,-0.0
4,22,13,-0.0
4,22,14,-0.0
4,22,15,14.0
4,22,16,15.0
4,22,17,16.0
4,22,18,17.0
4,22,19,18.0
4,22,20,19.0
4,22,21,20.0
4,22,22,21.0
4,22,23,22.0
4,22,24,23.0
4,22,25,24.0
4,22,26,25.0
4,22,27,26.0
4,22,28,27.0
4,22,29,28.0
4,22,30,29.0
4,22,31,29.0
4,22,32,29.0
4,22,33,29.0
4,22,34,29.0
4,22,35,29.0
4,22,36,29.0
4,22,37,29.0
4,22,38,29.0
4,22,39,29.0
4,22,40,29.0
4,22,41,29.0
4,22,42,29.0
4,22,43,29.0
4,22,44,29.0
4,22,45,29.0
4,22,46,29.0
4,22,47,29.0
4,22,48,29.0
4,22,49,29.0
4,22,50,29.0
4,22,51,29.0
4,22,52,29.0
4,22,53,29.0
4,22,54,29.0
4,22,55,29.0
4,22,56,29.0
4,22,57,29.0
4,22,58,29.0
4,22,59,29.0
4,22,60,29.0
4,22,61,29.0
4,22,62,29.0
4,22,63,29.0
4,22,64,29.0
4,22,65,29.0
4,22,66,29.0
4,22,67,29.0
4,22,68,29.0
4,22,69,29.0
4,22,70,29.0
4,22,71,29.0
4,22,72,29.0
4,22,73,29.0
4,22,74,-0.0
4,22,75,-0.0
4,22,76,-0.0
4,23,1,-0.0
4,23,2,-0.0
4,23,3,-0.0
4,23,4,-0.0
4,23,5,-0.0
4,23,6,-0.0
4,23,7,-0.0
4,23,8,-0.0
4,23,9,-0.0
4,23,10,-0.0
4,23,11,-0.0
4,23,12,-0.0
4,23,13,-0.0
4,23,14,-0.0
4,23,15,9.0
4,23,16,9.0
4,23,17,9.0
4,23,18,9.0
4,23,19,9.0
4,23,20,9.0
4,23,21,9.0
4,23,22,9.0
4,23,23,9.0
4,23,24,9.0
4,23,25,9.0
4,23,26,9.0
4,23,27,9.0
4,23,28,9.0
4,23,29,9.0
4,23,30,9.0
4,23,31,9.0
4,23,32,9.0
4,23,33,9.0
4,23,34,9.0
4,23,35,9.0
4,23,36,9.0
4,23,37,9.0
4,23,38,9.0
4,23,39,9.0
4,23,40,9.0
4,23,41,9.0
4,23,42,9.0
4,23,43,9.0
4,23,44,9.0
4,23,45,9.0
4,23,46,9.0
4,23,47,9.0
4,23,48,9.0
4,23,49,9.0
4,23,50,9.0
4,23,51,9.0
4,23,52,9.0
4,23,53,9.0
4,23,54,9.0
4,23,55,9.0
4,23,56,9.0
4,23,57,9.0
4,23,58,9.0
4,23,59,9.0
4,23,60,9.0
4,23,61,9.0
4,23,62,9.0
4,23,63,9.0
4,23,64,9.0
4,23,65,9.0
4,23,66,9.0
4,23,67,9.0
4,23,68,9.0
4,23,69,9.0
4,23,70,9.0
4,23,71,9.0
4,23,72,9.0
4,23,73,9.0
4,23,74,-0.0
4,23,75,-0.0
4,23,76,-0.0
4,24,1,-0.0
4,24,2,-0.0
4,24,3,-0.0
4,24,4,-0.0
4,24,5,-0.0
4,24,6,-0.0
4,24,7,-0.0
4,24,8,-0.0
4,24,9,-0.0
4,24,10,-0.0
4,24,11,-0.0
4,24,12,-0.0
4,24,13,-0.0
4,24,14,-0.0
4,24,15,0.0
4,24,16,0.0
4,24,17,0.0
4,24,18,0.0
4,24,19,0.0
4,24,20,0.0
4,24,21,0.0
4,24,22,0.0
4,24,23,0.0
4,24,24,0.0
4,24,25,0.0
4,24,26,0.0
4,24,27,0.0
4,24,28,0.0
4,24,29,0.0
4,24,30,0.0
4,24,31,0.0
4,24,32,0.0
4,24,33,0.0
4,24,34,0.0
4,24,35,0.0
4,24,36,0.0
4,24,37,0.0
4,24,38,0.0
4,24,39,0.0
4,24,40,0.0
4,24,41,0.0
4,24,42,0.0
4,24,43,0.0
4,24,44,0.0
4,24,45,0.0
4,24,46,0.0
4,24,47,0.0
4,24,48,0.0
4,24,49,0.0
4,24,50,0.0
4,24,51,0.0
4,24,52,0.0
4,24,53,0.0
4,24,54,0.0
4,24,55,0.0
4,24,56,0.0
4,24,57,0.0
4,24,58,0.0
4,24,59,0.0
4,24,60,0.0
4,24,61,0.0
4,24,62,0.0
4,24,63,0.0
4,24,64,0.0
4,24,65,0.0
4,24,66,0.0
4,24,67,0.0
4,24,68,0.0
4,24,69,0.0
4,24,70,0.0
4,24,71,0.0
4,24,72,0.0
4,24,73,-0.0
4,24,74,-0.0
4,24,75,-0.0
4,24,76,-0.0
4,25,1,-0.0
4,25,2,-0.0
4,25,3,-0.0
4,25,4,-0.0
4,25,5,-0.0
4,25,6,-0.0
4,25,7,-0.0
4,25,8,-0.0
4,25,9,-0.0
4,25,10,-0.0
4,25,11,-0.0
4,25,12,-0.0
4,25,13,-0.0
4,25,14,-0.0
4,25,15,14.0
4,25,16,15.0
4,25,17,16.0
4,25,18,17.0
4,25,19,18.0
4,25,20,19.0
4,25,21,20.0
4,25,22,21.0
4,25,23,22.0
4,25,24,23.0
4,25,25,24.0
4,25,26,25.0
4,25,27,26.0
4,25,28,26.0
4,25,29,26.0
4,25,30,26.0
4,25,31,26.0
4,25,32,26.0
4,25,33,26.0
4,25,34,26.0
4,25,35,26.0
4,25,36,26.0
4,25,37,26.0
4,25,38,26.0
4,25,39,26.0
4,25,40,26.0
4,25,41,26.0
4,25,42,26.0
4,25,43,26.0
4,25,44,26.0
4,25,45,26.0
4,25,46,26.0
4,25,47,26.0
4,25,48,26.0
4,25,49,26.0
4,25,50,26.0
4,25,51,26.0
4,25,52,26.0
4,25,53,26.0
4,25,54,26.0
4,25,55,26.0
4,25,56,26.0
4,25,57,26.0
4,25,58,26.0
4,25,59,26.0
4,25,60,26.0
4,25,61,26.0
4,25,62,26.0
4,25,63,26.0
4,25,64,26.0
4,25,65,26.0
4,25,66,26.0
4,25,67,26.0
4,25,68,26.0
4,25,69,26.0
4,25,70,26.0
4,25,71,26.0
4,25,72,26.0
4,25,73,26.0
4,25,74,-0.0
4,25,75,-0.0
4,25,76,-0.0
4,26,1,-0.0
4,26,2,-0.0
4,26,3,-0.0
4,26,4,-0.0
4,26,5,-0.0
4,26,6,-0.0
4,26,7,-0.0
4,26,8,-0.0
4,26,9,-0.0
4,26,10,-0.0
4,26,11,-0.0
4,26,12,-0.0
4,26,13,-0.0
4,26,14,-0.0
4,26,15,14.0
4,26,16,15.0
4,26,17,16.0
4,26,18,17.0
4,26,19,18.0
4,26,20,19.0
4,26,21,20.0
4,26,22,21.0
4,26,23,21.0
4,26,24,21.0
4,26,25,21.0
4,26,26,21.0
4,26,27,21.0
4,26,28,21.0
4,26,29,21.0
4,26,30,21.0
4,26,31,21.0
4,26,32,21.0
4,26,33,21.0
4,26,34,21.0
4,26,35,21.0
4,26,36,21.0
4,26,37,21.0
4,26,38,21.0
4,26,39,21.0
4,26,40,21.0
4,26,41,21.0
4,26,42,21.0
4,26,43,21.0
4,26,44,21.0
4,26,45,21.0
4,26,46,21.0
4,26,47,21.0
4,26,48,21.0
4,26,49,21.0
4,26,50,21.0
4,26,51,21.0
4,26,52,21.0
4,26,53,21.0
4,26,54,21.0
4,26,55,21.0
4,26,56,21.0
4,26,57,21.0
4,26,58,21.0
4,26,59,21.0
4,26,60,21.0
4,26,61,21.0
4,26,62,21.0
4,26,63,21.0
4,26,64,21.0
4,26,65,21.0
4,26,66,21.0
4,26,67,21.0
4,26,68,21.0
4,26,69,21.0
4,26,70,21.0
4,26,71,21.0
4,26,72,21.0
4,26,73,21.0
4,26,74,-0.0
4,26,75,-0.0
4,26,76,-0.0
4,27,1,-0.0
4,27,2,-0.0
4,27,3,-0.0
4,27,4,-0.0
4,27,5,-0.0
4,27,6,-0.0
4,27,7,-0.0
4,27,8,-0.0
4,27,9,-0.0
4,27,10,-0.0
4,27,11,-0.0
4,27,12,-0.0
4,27,13,-0.0
4,27,14,-0.0
4,27,15,-0.0
4,27,16,-0.0
4,27,17,-0.0
4,27,18,-0.0
4,27,19,-0.0
4,27,20,-0.0
4,27,21,-0.0
4,27,22,-0.0
4,27,23,22.0
4,27,24,23.0
4,27,25,24.0
4,27,26,25.0
4,27,27,26.0
4,27,28,27.0
4,27,29,28.0
4,27,30,29.0
4,27,31,30.0
4,27,32,30.0
4,27,33,30.0
4,27,34,30.0
4,27,35,30.0
4,27,36,30.0
4,27,37,30.0
4,27,38,30.0
4,27,39,30.0
4,27,40,30.0
4,27,41,30.0
4,27,42,30.0
4,27,43,30.0
4,27,44,30.0
4,27,45,30.0
4,27,46,30.0
4,27,47,30.0
4,27,48,30.0
4,27,49,30.0
4,27,50,30.0
4,27,51,30.0
4,27,52,30.0
4,27,53,30.0
4,27,54,30.0
4,27,55,30.0
4,27,56,30.0
4,27,57,30.0
4,27,58,30.0
4,27,59,30.0
4,27,60,30.0
4,27,61,30.0
4,27,62,30.0
4,27,63,30.0
4,27,64,30.0
4,27,65,30.0
4,27,66,30.0
4,27,67,30.0
4,27,68,30.0
4,27,69,30.0
4,27,70,30.0
4,27,71,30.0
4,27,72,30.0
4,27,73,30.0
4,27,74,30.0
4,27,75,30.0
4,27,76,30.0
4,28,1,-0.0
4,28,2,-0.0
4,28,3,-0.0
4,28,4,-0.0
4,28,5,-0.0
4,28,6,-0.0
4,28,7,-0.0
4,28,8,-0.0
4,28,9,-0.0
4,28,10,-0.0
4,28,11,-0.0
4,28,12,-0.0
4,28,13,-0.0
4,28,14,-0.0
4,28,15,-0.0
4,28,16,-0.0
4,28,17,-0.0
4,28,18,-0.0
4,28,19,-0.0
4,28,20,-0.0
4,28,21,-0.0
4,28,22,-0.0
4,28,23,16.0
4,28,24,16.0
4,28,25,16.0
4,28,26,16.0
4,28,27,16.0
4,28,28,16.0
4,28,29,16.0
4,28,30,16.0
4,28,31,16.0
4,28,32,16.0
4,28,33,16.0
4,28,34,16.0
4,28,35,16.0
4,28,36,16.0
4,28,37,16.0
4,28,38,16.0
4,28,39,16.0
4,28,40,16.0
4,28,41,16.0
4,28,42,16.0
4,28,43,16.0
4,28,44,16.0
4,28,45,16.0
4,28,46,16.0
4,28,47,16.0
4,28,48,16.0
4,28,49,16.0
4,28,50,16.0
4,28,51,16.0
4,28,52,16.0
4,28,53,16.0
4,28,54,16.0
4,28,55,16.0
4,28,56,16.0
4,28,57,16.0
4,28,58,16.0
4,28,59,16.0
4,28,60,16.0
4,28,61,16.0
4,28,62,16.0
4,28,63,16.0
4,28,64,16.0
4,28,65,16.0
4,28,66,16.0
4,28,67,16.0
4,28,68,16.0
4,28,69,16.0
4,28,70,16.0
4,28,71,16.0
4,28,72,16.0
4,28,73,16.0
4,28,74,16.0
4,28,75,16.0
4,28,76,16.0
4,29,1,-0.0
4,29,2,-0.0
4,29,3,-0.0
4,29,4,-0.0
4,29,5,-0.0
4,29,6,-0.0
4,29,7,-0.0
4,29,8,-0.0
4,29,9,-0.0
4,29,10,-0.0
4,29,11,-0.0
4,29,12,-0.0
4,29,13,-0.0
4,29,14,-0.0
4,29,15,14.0
4,29,16,15.0
4,29,17,16.0
4,29,18,17.0
4,29,19,18.0
4,29,20,19.0
4,29,21,20.0
4,29,22,21.0
4,29,23,22.0
4,29,24,23.0
4,29,25,24.0
4,29,26,24.0
4,29,27,24.0
4,29,28,24.0
4,29,29,24.0
4,29,30,24.0
4,29,31,24.0
4,29,32,24.0
4,29,33,24.0
4,29,34,24.0
4,29,35,24.0
4,29,36,24.0
4,29,37,24.0
4,29,38,24.0
4,29,39,24.0
4,29,40,24.0
4,29,41,24.0
4,29,42,24.0
4,29,43,24.0
4,29,44,24.0
4,29,45,24.0
4,29,46,24.0
4,29,47,24.0
4,29,48,24.0
4,29,49,24.0
4,29,50,24.0
4,29,51,24.0
4,29,52,24.0
4,29,53,24.0
4,29,54,24.0
4,29,55,24.0
4,29,56,24.0
4,29,57,24.0
4,29,58,24.0
4,29,59,24.0
4,29,60,24.0
4,29,61,24.0
4,29,62,24.0
4,29,63,24.0
4,29,64,24.0
4,29,65,24.0
4,29,66,24.0
4,29,67,24.0
4,29,68,24.0
4,29,69,24.0
4,29,70,24.0
4,29,71,24.0
4,29,72,24.0
4,29,73,24.0
4,29,74,-0.0
4,29,75,-0.0
4,29,76,-0.0
4,3,1,-0.0
4,3,2,-0.0
4,3,3,-0.0
4,3,4,-0.0
4,3,5,-0.0
4,3,6,-0.0
4,3,7,-0.0
4,3,8,-0.0
4,3,9,-0.0
4,3,10,-0.0
4,3,11,-0.0
4,3,12,-0.0
4,3,13,-0.0
4,3,14,-0.0
4,3,15,14.0
4,3,16,15.0
4,3,17,16.0
4,3,18,17.0
4,3,19,18.0
4,3,20,19.0
4,3,21,20.0
4,3,22,21.0
4,3,23,22.0
4,3,24,23.0
4,3,25,24.0
4,3,26,25.0
4,3,27,26.0
4,3,28,27.0
4,3,29,28.0
4,3,30,29.0
4,3,31,30.0
4,3,32,31.0
4,3,33,32.0
4,3,34,33.0
4,3,35,34.0
4,3,36,35.0
4,3,37,36.0
4,3,38,37.0
4,3,39,38.0
4,3,40,39.0
4,3,41,40.0
4,3,42,41.0
4,3,43,42.0
4,3,44,43.0
4,3,45,44.0
4,3,46,44.0
4,3,47,44.0
4,3,48,44.0
4,3,49,44.0
4,3,50,44.0
4,3,51,44.0
4,3,52,44.0
4,3,53,44.0
4,3,54,44.0
4,3,55,44.0
4,3,56,44.0
4,3,57,44.0
4,3,58,44.0
4,3,59,44.0
4,3,60,44.0
4,3,61,44.0
4,3,62,44.0
4,3,63,44.0
4,3,64,44.0
4,3,65,44.0
4,3,66,44.0
4,3,67,44.0
4,3,68,44.0
4,3,69,44.0
4,3,70,44.0
4,3,71,44.0
4,3,72,44.0
4,3,73,44.0
4,3,74,-0.0
4,3,75,-0.0
4,3,76,-0.0
4,30,1,-0.0
4,30,2,-0.0
4,30,3,-0.0
4,30,4,-0.0
4,30,5,-0.0
4,30,6,-0.0
4,30,7,-0.0
4,30,8,-0.0
4,30,9,-0.0
4,30,10,-0.0
4,30,11,-0.0
4,30,12,-0.0
4,30,13,-0.0
4,30,14,-0.0
4,30,15,14.0
4,30,16,15.0
4,30,17,16.0
4,30,18,17.0
4,30,19,17.0
4,30,20,17.0
4,30,21,17.0
4,30,22,17.0
4,30,23,17.0
4,30,24,17.0
4,30,25,17.0
4,30,26,17.0
4,30,27,17.0
4,30,28,17.0
4,30,29,17.0
4,30,30,17.0
4,30,31,17.0
4,30,32,17.0
4,30,33,17.0
4,30,34,17.0
4,30,35,17.0
4,30,36,17.0
4,30,37,17.0
4,30,38,17.0
4,30,39,17.0
4,30,40,17.0
4,30,41,17.0
4,30,42,17.0
4,30,43,17.0
4,30,44,17.0
4,30,45,17.0
4,30,46,17.0
4,30,47,17.0
4,30,48,17.0
4,30,49,17.0
4,30,50,17.0
4,30,51,17.0
4,30,52,17.0
4,30,53,17.0
4,30,54,17.0
4,30,55,17.0
4,30,56,17.0
4,30,57,17.0
4,30,58,17.0
4,30,59,17.0
4,30,60,17.0
4,30,61,17.0
4,30,62,17.0
4,30,63,17.0
4,30,64,17.0
4,30,65,17.0
4,30,66,17.0
4,30,67,17.0
4,30,68,17.0
4,30,69,17.0
4,30,70,17.0
4,30,71,17.0
4,30,72,17.0
4,30,73,17.0
4,30,74,-0.0
4,30,75,-0.0
4,30,76,-0.0
4,4,1,-0.0
4,4,2,-0.0
4,4,3,-0.0
4,4,4,-0.0
4,4,5,-0.0
4,4,6,-0.0
4,4,7,-0.0
4,4,8,-0.0
4,4,9,-0.0
4,4,10,-0.0
4,4,11,-0.0
4,4,12,-0.0
4,4,13,-0.0
4,4,14,-0.0
4,4,15,14.0
4,4,16,15.0
4,4,17,16.0
4,4,18,17.0
4,4,19,18.0
4,4,20,19.0
4,4,21,20.0
4,4,22,21.0
4,4,23,22.0
4,4,24,23.0
4,4,25,24.0
4,4,26,25.0
4,4,27,26.0
4,4,28,27.0
4,4,29,28.0
4,4,30,29.0
4,4,31,30.0
4,4,32,31.0
4,4,33,32.0
4,4,34,33.0
4,4,35,34.0
4,4,36,35.0
4,4,37,36.0
4,4,38,37.0
4,4,39,38.0
4,4,40,39.0
4,4,41,40.0
4,4,42,41.0
4,4,43,42.0
4,4,44,43.0
4,4,45,44.0
4,4,46,44.0
4,4,47,44.0
4,4,48,44.0
4,4,49,44.0
4,4,50,44.0
4,4,51,44.0
4,4,52,44.0
4,4,53,44.0
4,4,54,44.0
4,4,55,44.0
4,4,56,44.0
4,4,57,44.0
4,4,58,44.0
4,4,59,44.0
4,4,60,44.0
4,4,61,44.0
4,4,62,44.0
4,4,63,44.0
4,4,64,44.0
4,4,65,44.0
4,4,66,44.0
4,4,67,44.0
4,4,68,44.0
4,4,69,44.0
4,4,70,44.0
4,4,71,44.0
4,4,72,44.0
4,4,73,44.0
4,4,74,-0.0
4,4,75,-0.0
4,4,76,-0.0
4,5,1,-0.0
4,5,2,-0.0
4,5,3,-0.0
4,5,4,-0.0
4,5,5,-0.0
4,5,6,-0.0
4,5,7,-0.0
4,5,8,-0.0
4,5,9,-0.0
4,5,10,-0.0
4,5,11,-0.0
4,5,12,-0.0
4,5,13,-0.0
4,5,14,-0.0
4,5,15,14.0
4,5,16,15.0
4,5,17,16.0
4,5,18,17.0
4,5,19,18.0
4,5,20,19.0
4,5,21,20.0
4,5,22,21.0
4,5,23,22.0
4,5,24,23.0
4,5,25,24.0
4,5,26,25.0
4,5,27,26.0
4,5,28,27.0
4,5,29,28.0
4,5,30,29.0
4,5,31,30.0
4,5,32,31.0
4,5,33,32.0
4,5,34,33.0
4,5,35,34.0
4,5,36,35.0
4,5,37,36.0
4,5,38,37.0
4,5,39,38.0
4,5,40,39.0
4,5,41,40.0
4,5,42,41.0
4,5,43,42.0
4,5,44,43.0
4,5,45,44.0
4,5,46,44.0
4,5,47,44.0
4,5,48,44.0
4,5,49,44.0
4,5,50,44.0
4,5,51,44.0
4,5,52,44.0
4,5,53,44.0
4,5,54,44.0
4,5,55,44.0
4,5,56,44.0
4,5,57,44.0
4,5,58,44.0
4,5,59,44.0
4,5,60,44.0
4,5,61,44.0
4,5,62,44.0
4,5,63,44.0
4,5,64,44.0
4,5,65,44.0
4,5,66,44.0
4,5,67,44.0
4,5,68,44.0
4,5,69,44.0
4,5,70,44.0
4,5,71,44.0
4,5,72,44.0
4,5,73,44.0
4,5,74,-0.0
4,5,75,-0.0
4,5,76,-0.0
4,6,1,-0.0
4,6,2,-0.0
4,6,3,-0.0
4,6,4,-0.0
4,6,5,-0.0
4,6,6,-0.0
4,6,7,-0.0
4,6,8,-0.0
4,6,9,-0.0
4,6,10,-0.0
4,6,11,-0.0
4,6,12,-0.0
4,6,13,-0.0
4,6,14,-0.0
4,6,15,-0.0
4,6,16,-0.0
4,6,17,-0.0
4,6,18,-0.0
4,6,19,-0.0
4,6,20,-0.0
4,6,21,-0.0
4,6,22,-0.0
4,6,23,20.0
4,6,24,20.0
4,6,25,20.0
4,6,26,20.0
4,6,27,20.0
4,6,28,20.0
4,6,29,20.0
4,6,30,20.0
4,6,31,20.0
4,6,32,20.0
4,6,33,20.0
4,6,34,20.0
4,6,35,20.0
4,6,36,20.0
4,6,37,20.0
4,6,38,20.0
4,6,39,20.0
4,6,40,20.0
4,6,41,20.0
4,6,42,20.0
4,6,43,20.0
4,6,44,20.0
4,6,45,20.0
4,6,46,20.0
4,6,47,20.0
4,6,48,20.0
4,6,49,20.0
4,6,50,20.0
4,6,51,20.0
4,6,52,20.0
4,6,53,20.0
4,6,54,20.0
4,6,55,20.0
4,6,56,20.0
4,6,57,20.0
4,6,58,20.0
4,6,59,20.0
4,6,60,20.0
4,6,61,20.0
4,6,62,20.0
4,6,63,20.0
4,6,64,20.0
4,6,65,20.0
4,6,66,20.0
4,6,67,20.0
4,6,68,20.0
4,6,69,20.0
4,6,70,20.0
4,6,71,20.0
4,6,72,20.0
4,6,73,20.0
4,6,74,20.0
4,6,75,20.0
4,6,76,20.0
4,7,1,-0.0
4,7,2,-0.0
4,7,3,-0.0
4,7,4,-0.0
4,7,5,-0.0
4,7,6,-0.0
4,7,7,-0.0
4,7,8,-0.0
4,7,9,-0.0
4,7,10,-0.0
4,7,11,-0.0
4,7,12,-0.0
4,7,13,-0.0
4,7,14,-0.0
4,7,15,-0.0
4,7,16,-0.0
4,7,17,-0.0
4,7,18,-0.0
4,7,19,-0.0
4,7,20,-0.0
4,7,21,-0.0
4,7,22,-0.0
4,7,23,0.0
4,7,24,0.0
4,7,25,0.0
4,7,26,0.0
4,7,27,0.0
4,7,28,0.0
4,7,29,0.0
4,7,30,0.0
4,7,31,0.0
4,7,32,0.0
4,7,33,0.0
4,7,34,0.0
4,7,35,0.0
4,7,36,0.0
4,7,37,0.0
4,7,38,0.0
4,7,39,0.0
4,7,40,0.0
4,7,41,0.0
4,7,42,0.0
4,7,43,0.0
4,7,44,0.0
4,7,45,0.0
4,7,46,0.0
4,7,47,0.0
4,7,48,0.0
4,7,49,0.0
4,7,50,0.0
4,7,51,0.0
4,7,52,0.0
4,7,53,0.0
4,7,54,0.0
4,7,55,0.0
4,7,56,0.0
4,7,57,0.0
4,7,58,0.0
4,7,59,0.0
4,7,60,0.0
4,7,61,0.0
4,7,62,0.0
4,7,63,0.0
4,7,64,0.0
4,7,65,0.0
4,7,66,0.0
4,7,67,0.0
4,7,68,0.0
4,7,69,0.0
4,7,70,0.0
4,7,71,0.0
4,7,72,0.0
4,7,73,0.0
4,7,74,0.0
4,7,75,0.0
4,7,76,-0.0
4,8,1,-0.0
4,8,2,-0.0
4,8,3,-0.0
4,8,4,-0.0
4,8,5,-0.0
4,8,6,-0.0
4,8,7,-0.0
4,8,8,-0.0
4,8,9,-0.0
4,8,10,-0.0
4,8,11,-0.0
4,8,12,-0.0
4,8,13,-0.0
4,8,14,-0.0
4,8,15,9.0
4,8,16,9.0
4,8,17,9.0
4,8,18,9.0
4,8,19,9.0
4,8,20,9.0
4,8,21,9.0
4,8,22,9.0
4,8,23,9.0
4,8,24,9.0
4,8,25,9.0
4,8,26,9.0
4,8,27,9.0
4,8,28,9.0
4,8,29,9.0
4,8,30,9.0
4,8,31,9.0
4,8,32,9.0
4,8,33,9.0
4,8,34,9.0
4,8,35,9.0
4,8,36,9.0
